Дата операции,Референс проводки,Приход,Расход
6/21/2020 18:00,CRD_9NC4CZ,0,169
6/21/2020 15:30,CRD_7T44F0,0,859
6/21/2020 13:00,C162106200037212,0,1500
6/21/2020 10:30,C162106200012835,0,2000
6/21/2020 8:00,B012106200035293,0,20000
6/20/2020 15:30,CRD_8CM7KU,0,380
6/20/2020 8:00,CRD_4AB7BS,0,599
6/19/2020 20:51,CRD_9FR5KH,0,102
6/19/2020 18:42,CRD_4YS9AE,0,1140
6/19/2020 16:34,OP1ED206J000QWXU,0,29160
6/19/2020 14:25,OP1ED206J000PGVQ,97200,0
6/19/2020 12:17,B011906200049225,1000,0
6/19/2020 10:08,CRD_4YS9AE',0,1140
6/19/2020 8:00,CRD_3N561C,0,169
6/18/2020 20:51,CRD_9X01K7,0,3712.56
6/18/2020 18:42,B011806200107799,3600,0
6/18/2020 16:34,CRD_9X01K7',0,3712.56
6/18/2020 14:25,CRD_85Y8F8,0,3550
6/18/2020 12:17,B011806200081700,3000,0
6/18/2020 10:08,CRD_85Y8F8',0,3550
6/18/2020 8:00,CRD_36H8T4,0,169
6/17/2020 20:00,CRD_9FU2W0,0,3059.47
6/17/2020 17:00,B011706200103279,4000,0
6/17/2020 14:00,CRD_9FU2W0',0,3059.47
6/17/2020 11:00,CRD_4ZT49W,0,169
6/17/2020 8:00,CRD_27A55Z,0,18519
6/16/2020 8:00,A021606200001545,0,1000
6/15/2020 18:00,CRD_8K262A,0,2600.59
6/15/2020 13:00,CRD_1VT52A,0,866
6/15/2020 8:00,CRD_7AZ3X8,0,1278
6/14/2020 19:15,CRD_68M964,0,1003
6/14/2020 15:30,CRD_8FH4N3,0,659.25
6/14/2020 11:45,CRD_70C603,0,149
6/14/2020 8:00,CRD_5ZK5S5,0,71
6/13/2020 15:30,CRD_65N9R1,0,757.5
6/13/2020 8:00,A011306200027195,0,905.13
6/12/2020 19:15,CRD_86E1WM,0,2556.44
6/12/2020 15:30,CRD_2C59CU,0,229
6/12/2020 11:45,CRD_1BC18N,0,289
6/12/2020 8:00,RC11206200002351,650,0
6/11/2020 18:00,CRD_8EN579,0,1223
6/11/2020 13:00,CRD_76294C,0,3315.08
6/11/2020 8:00,CRD_450654,3595,0
6/10/2020 8:00,CRD_9UW5A1,0,229
6/9/2020 8:00,CRD_55S81W,0,2929.81
6/8/2020 15:30,CRD_6RM4RH,0,1720
6/8/2020 8:00,CRD_1EK9VR,0,149
6/7/2020 8:00,A010706200061831,0,924
6/6/2020 15:30,CRD_3UX0B5,0,3801.74
6/6/2020 8:00,B010606200066584,0,30000
6/5/2020 18:00,CRD_7XS7EU,0,229
6/5/2020 13:00,OP1ED20650010M58,0,30397.8
6/5/2020 8:00,OP1ED206500106N9,101326,0
6/4/2020 20:00,CRD_4KC60S,0,3914.41
6/4/2020 17:00,B010406200151411,4000,0
6/4/2020 14:00,CRD_4KC60S',0,3914.41
6/4/2020 11:00,CRD_3S083T,0,14228
6/4/2020 8:00,CRD_2ZM3FE,0,2434.8
6/3/2020 15:30,XRMOD20630000026,0,6000
6/3/2020 8:00,MS_000047C4SJ,20000,0
6/2/2020 8:00,CRD_619724,0,149
5/31/2020 19:15,CRD_1FH3ZR,0,1152.9
5/31/2020 15:30,PML0628AJLQ9C001,140.68,0
5/31/2020 11:45,C023105200008854,0,1500
5/31/2020 8:00,C023105200004375,0,12572
5/30/2020 8:00,CRD_7TV61K,0,169
5/29/2020 19:15,CRD_2NE3F5,0,3170.49
5/29/2020 15:30,CRD_2M34F5,0,866
5/29/2020 11:45,CRD_12W473,0,606
5/29/2020 8:00,A012905200015149,0,1000
5/28/2020 8:00,A012805200014101,0,300
5/27/2020 15:30,CRD_14A2FN,0,4202.35
5/27/2020 8:00,CRD_5837VK,0,169
5/26/2020 8:00,C022605200018003,0,2977.2
5/25/2020 15:30,CRD_48K646,0,3885.05
5/25/2020 8:00,A012505200013538,0,200
5/24/2020 15:30,CRD_6XR4HZ,0,1653.3
5/24/2020 8:00,CRD_361480,0,149
5/23/2020 15:30,CRD_27U62U,0,149
5/23/2020 8:00,CRD_2CR8MR,0,5848.01
5/21/2020 20:00,CRD_7BH1E7,0,866
5/21/2020 17:00,CRD_2VR0E7,0,4604.55
5/21/2020 14:00,CRD_1XN08B,0,149
5/21/2020 11:00,CRD_25K4Z5,0,169
5/21/2020 8:00,B012105200004194,0,22412.22
5/20/2020 18:00,CRD_5KZ2ZZ,0,599
5/20/2020 13:00,OP1ED205K0012D04,0,29160
5/20/2020 8:00,OP1ED205K00106HH,97200,0
5/19/2020 15:30,CRD_93H3XT,0,229
5/19/2020 8:00,C171905200007795,3000,0
5/18/2020 18:00,CRD_9RB1YE,0,169
5/18/2020 13:00,CRD_88Y488,0,149
5/18/2020 8:00,A021805200001082,0,1000
5/17/2020 8:00,,0,2990
5/15/2020 15:30,CRD_5TA8AU,0,690
5/15/2020 8:00,CRD_33K4KS,0,149
5/14/2020 15:30,CRD_8RH6YF,0,149
5/14/2020 8:00,CRD_7F46XF,0,510
5/13/2020 8:00,CRD_77N0Y9,0,765
5/10/2020 8:00,RC11005200031763,1200,0
5/8/2020 19:15,CRD_81B91A,0,1198
5/8/2020 15:30,CRD_2Y41H6,0,2253.86
5/8/2020 11:45,CRD_4T42E5,0,678
5/8/2020 8:00,CRD_2SV1B7,0,7628
5/7/2020 8:00,CRD_8Z4151,0,5645.74
5/5/2020 8:00,CRD_4F26AM,0,3990.57
5/4/2020 15:30,CRD_7CC27C,0,2939
5/4/2020 8:00,MOYB 04005000087,0,70.2
5/2/2020 19:15,CRD_9CY922,0,4871.09
5/2/2020 15:30,CRD_5WC880,0,300
5/2/2020 11:45,CRD_3XB922,0,433
5/2/2020 8:00,CRD_3MM6KZ,0,17488
5/1/2020 20:00,CRD_36A0SS,0,529
5/1/2020 17:00,CRD_32B6KW,0,3500.25
5/1/2020 14:00,CRD_6278FS,0,5000
5/1/2020 11:00,CRD_6V47XS,0,3600
5/1/2020 8:00,B010105200062982,0,30000
4/30/2020 19:15,CRD_13F0T3,0,1327
4/30/2020 15:30,PML0628AJLQ9C001,88.84,0
4/30/2020 11:45,OP1ED204U0017BIB,0,31206.9
4/30/2020 8:00,OP1ED204U0010104,104023,0
4/29/2020 8:00,CRD_57B0F9,0,1715.79
4/28/2020 8:00,ZKSDD204S0000BSA,65.8,0
4/27/2020 8:00,CRD_94M02W,0,6361.77
4/24/2020 15:30,CRD_6Z39KA,0,3145
4/24/2020 8:00,CRD_22S6F6,0,342
4/23/2020 19:15,CRD_43S552,0,2294.12
4/23/2020 15:30,CRD_617051,0,2044.8
4/23/2020 11:45,CRD_4T31A1,0,440.3
4/23/2020 8:00,CRD_2RC872,0,169
4/22/2020 15:30,CRD_55M67T,0,299
4/22/2020 8:00,OP1ED204M000AWWA,18049.56,0
4/21/2020 20:51,CRD_40T8CM,0,2021.18
4/21/2020 18:42,CRD_3CH6SM,0,20272
4/21/2020 16:34,CRD_14T3CK,0,169
4/21/2020 14:25,RC12104200000199,56,0
4/21/2020 12:17,B012104200004603,0,20000
4/21/2020 10:08,A022104200000500,0,1000
4/21/2020 8:00,A012104200006573,0,300
4/20/2020 19:15,CRD_27695B,0,599
4/20/2020 15:30,CRD_1MV61H,0,149
4/20/2020 11:45,OP1ED204K000LMXY,0,29160
4/20/2020 8:00,OP1ED204K000JR31,97200,0
4/17/2020 8:00,MYB111111111,0,2990
4/16/2020 8:00,B011604200009269,1000,0
4/15/2020 15:30,CRD_3Y719B'*,0,6490
4/15/2020 8:00,CRD_3Y719B,0,6490
4/14/2020 15:30,CRD_48M143,0,149
4/14/2020 8:00,RC11404200004836,1200.29,0
4/13/2020 8:00,CRD_54025W,0,2504.41
4/12/2020 18:00,CRD_8TV3RU,0,169
4/12/2020 13:00,CRD_,4500,0
4/12/2020 8:00,B011204200017637,6500,0
4/9/2020 8:00,A010904200008004,0,1521.8
4/8/2020 15:30,CRD_2S76UV,0,8198
4/8/2020 8:00,B010804200020490,10000,0
4/7/2020 18:00,C020704200000915'*,0,6020.83
4/7/2020 13:00,C020704200000915,0,6020.83
4/7/2020 8:00,B010704200008492,6000,0
4/5/2020 8:00,CRD_71M85B,0,229
4/4/2020 15:30,CRD_8RU7M3,0,2031.65
4/4/2020 8:00,CRD_91S635,0,44744
4/3/2020 18:00,B010304200069790,0,25000
4/3/2020 13:00,OP1ED2043000G7SZ,0,30256.8
4/3/2020 8:00,OP1ED2043000FFRV,100856,0
4/2/2020 8:00,CRD_4TM0UV,0,169
3/31/2020 21:30,CRD_8YN34B,0,5339.56
3/31/2020 20:00,CRD_5406BB,0,3408.59
3/31/2020 18:30,PML0628AJLQ9C001,108.21,0
3/31/2020 17:00,B013103200068409,10000,0
3/31/2020 15:30,CRD_5406BB',0,3408.59
3/31/2020 14:00,CRD_3H08EB,0,1908.9
3/31/2020 12:30,CRD_2WY3TB,0,459
3/31/2020 11:00,C023103200003376,0,24854
3/31/2020 9:30,B013103200027740,25000,0
3/31/2020 8:00,C023103200003376',0,24854
3/27/2020 18:00,CRD_22R1ZA,0,1591
3/27/2020 13:00,CRD_47T30B,0,1199
3/27/2020 8:00,MOYB 27003000247,0,390
3/26/2020 20:51,CRD_8T03W3,0,17398
3/26/2020 18:42,CRD_54N3S3,0,962
3/26/2020 16:34,CRD_43S844,0,5527.97
3/26/2020 14:25,CRD_1me7b1,2298,0
3/26/2020 12:17,CRD_8TY863,0,160
3/26/2020 10:08,CRD_8AA293,0,20000
3/26/2020 8:00,CRD_7R8863,0,170
3/25/2020 15:30,CRD_6B592Z,0,709.33
3/25/2020 8:00,CRD_1E87SV,0,229
3/23/2020 18:00,CRD_5T54K9,0,1082.47
3/23/2020 13:00,CRD_7E382E,0,229
3/23/2020 8:00,A022303200005285,0,1000
3/22/2020 18:00,CRD_35N1Z6,0,1610
3/22/2020 13:00,CRD_2HW544,0,1074.75
3/22/2020 8:00,CRD_2561X2,0,229
3/21/2020 18:00,CRD_7843NV,0,169
3/21/2020 13:00,CRD_4C49WW,0,1992.25
3/21/2020 8:00,CRD_1ME7B1,0,11339
3/20/2020 20:30,CRD_7751ST,0,599
3/20/2020 18:00,CRD_5X04FT,0,252.5
3/20/2020 15:30,CRD_37T9FN,0,299
3/20/2020 13:00,CRD_2MR5FT,0,1.29
3/20/2020 10:30,OP1ED203K000O162,0,29160
3/20/2020 8:00,OP1ED203K000KFZL,97200,0
3/19/2020 8:00,CRD_3SF0RC,0,169
3/18/2020 8:00,CRD_5YR3X0,0,400
3/17/2020 20:00,CRD_7RH8HT,0,229
3/17/2020 17:00,MOYB 17003000051,0,2188.81
3/17/2020 14:00,RC11703200000562,3370,0
3/17/2020 11:00,MOYB 17003000051',0,2188.81
3/17/2020 8:00,MOYB 17003000021,0,2811.19
3/14/2020 20:51,CRD_8XE4TW,0,6500
3/14/2020 18:42,B011403200131122,3000,0
3/14/2020 16:34,CRD_8XE4TW',0,6500
3/14/2020 14:25,CRD_8MT0YW,0,149
3/14/2020 12:17,CRD_2R59R2,0,399
3/14/2020 10:08,B011403200011271,6500,0
3/14/2020 8:00,CRD_2R59R2',0,399
3/13/2020 19:15,CRD_7H50RU,0,399
3/13/2020 15:30,B011303200253400,400,0
3/13/2020 11:45,CRD_7H50RU',0,399
3/13/2020 8:00,CRD_4YZ7SH,0,96
3/11/2020 8:00,CRD_9SE2M3,0,846.88
3/10/2020 8:00,CRD_83637U,0,971.51
3/9/2020 15:30,CRD_68K1AK,0,1291.93
3/9/2020 8:00,CRD_5156TF,0,299
3/8/2020 18:00,CRD_8MU3Y6,0,1823
3/8/2020 13:00,B010803200039462,5000,0
3/8/2020 8:00,CRD_8MU3Y6',0,1823
3/7/2020 8:00,CRD_81T3AZ,0,1000
3/6/2020 15:30,CRD_54M66T,0,399
3/6/2020 8:00,CRD_4HB8FT,0,1463
3/5/2020 15:30,OP1ED20350010BW2,0,1438.54
3/5/2020 8:00,OP1ED2035000XJTS,4795.15,0
3/3/2020 8:00,CRD_2E73VU,0,20400
3/2/2020 20:00,C020203200020585,0,19880.25
3/2/2020 17:00,B010203200140203,40000,0
3/2/2020 14:00,C020203200020585',0,19880.25
3/2/2020 11:00,CRD_2RZ3VF,0,5000
3/2/2020 8:00,B010203200101939,5000,0
2/29/2020 19:15,CRD_6NM250,0,379
2/29/2020 15:30,CRD_54668Y,0,8296.43
2/29/2020 11:45,PML0628AJLQ9C001,284.54,0
2/29/2020 8:00,A012902200010101,0,300
2/27/2020 15:30,CRD_291758,0,4461.44
2/27/2020 8:00,CRD_4R61B8,0,15809.26
2/26/2020 8:00,CRD_12B0H4,0,1789.47
2/25/2020 15:30,B012502200187903,30000,0
2/25/2020 8:00,CRD_37W33R,0,14471.46
2/24/2020 20:00,CRD_9CR10F,0,1958.8
2/24/2020 17:00,CRD_92610M,0,1975.36
2/24/2020 14:00,CRD_1F783M,0,3159.89
2/24/2020 11:00,A012402200012551,0,416.7
2/24/2020 8:00,A022402200001012,0,1000
2/23/2020 8:00,CRD_8NH1F8,0,8474.32
2/22/2020 18:00,CRD_5R97E1,0,16948.64
2/22/2020 13:00,CRD_4H28WZ,0,4684.18
2/22/2020 8:00,CRD_33H5S4,0,5891.77
2/21/2020 21:07,CRD_9227BV,0,11618.61
2/21/2020 19:15,CRD_8VX6NV,0,3220.24
2/21/2020 17:22,CRD_5915TS,0,299
2/21/2020 15:30,CRD_55K95V,0,8249.75
2/21/2020 13:37,CRD_4156AN,0,169
2/21/2020 11:45,CRD_4WB91M,0,908.87
2/21/2020 9:52,CRD_1U72AW,0,2137.65
2/21/2020 8:00,CRD_1TS55T,0,2182.14
2/20/2020 20:30,CRD_9U47CB,0,599
2/20/2020 18:00,CRD_5773TA,0,542.96
2/20/2020 15:30,CRD_38C9WH,0,233.93
2/20/2020 13:00,CRD_3YW0SK,0,1891.89
2/20/2020 10:30,OP1ED202K00124P6,0,29160
2/20/2020 8:00,OP1ED202K000YAMI,97200,0
2/19/2020 15:30,CRD_2FM609,0,2069.44
2/19/2020 8:00,CRD_8V14K5,0,2890.14
2/18/2020 8:00,CRD_943440,0,11585.52
2/17/2020 20:51,CRD_8H81WF,0,26587.75
2/17/2020 18:42,B011702200004860,60000,0
2/17/2020 16:34,CRD_8H81WF',0,26587.75
2/17/2020 14:25,CRD_8A18VR,0,9956.43
2/17/2020 12:17,CRD_45V9XK,0,299
2/17/2020 10:08,CRD_1E227K,0,4143.31
2/17/2020 8:00,MYB111111112,0,5000
2/16/2020 20:30,CRD_9629K8,0,180
2/16/2020 18:00,CRD_5F82VB,0,3913.72
2/16/2020 15:30,CRD_2KC11C,0,870.13
2/16/2020 13:00,CRD_99952C,0,631.58
2/16/2020 10:30,CRD_9147XC,0,1180.78
2/16/2020 8:00,CRD_2AC5BC,0,4055.64
2/15/2020 21:20,CRD_8H0692,0,1600
2/15/2020 19:40,CRD_5E68C4,0,507.4
2/15/2020 18:00,CRD_4H62B4,0,1203
2/15/2020 16:20,CRD_269191,0,1014
2/15/2020 14:40,CRD_2VV454,0,158
2/15/2020 13:00,CRD_1UW051,0,157
2/15/2020 11:20,CRD_6CF122,0,149
2/15/2020 9:40,CRD_2HZ8S5,0,299
2/15/2020 8:00,CRD_71Y601,0,3150
2/14/2020 18:00,CRD_3C815R,0,149
2/14/2020 13:00,CRD_2AF2VV,0,2126.3
2/14/2020 8:00,CRD_1TX7ZV,0,1930
2/13/2020 15:30,OP1ED202D001EG9S,0,20703.85
2/13/2020 8:00,OP1ED202D00143TO,69012.84,0
2/12/2020 20:00,CRD_7TT9Y6,0,1711.57
2/12/2020 17:00,CRD_71Z594,0,12558.3
2/12/2020 14:00,RC11202200007926,2923,0
2/12/2020 11:00,B011202200033490,13000,0
2/12/2020 8:00,CRD_71Z594',0,12558.3
2/10/2020 19:15,CRD_2YS27M,0,229
2/10/2020 15:30,C071002200014476,0,5725
2/10/2020 11:45,B011002200034328,6000,0
2/10/2020 8:00,C071002200014476',0,5725
2/9/2020 20:51,CRD_91B4U8,0,435
2/9/2020 18:42,CRD_767309,0,6382.67
2/9/2020 16:34,CRD_7NR709,0,298.33
2/9/2020 14:25,CRD_6ZK04A,0,568
2/9/2020 12:17,CRD_1020V8,0,3835.43
2/9/2020 10:08,CRD_72314A,0,149
2/9/2020 8:00,MOYB 09002000644,0,42.9
2/8/2020 21:20,CRD_74Z1A2,0,2291.66
2/8/2020 19:40,CRD_51B7M5,0,183
2/8/2020 18:00,CRD_5NZ2A2,0,1298.7
2/8/2020 16:20,CRD_5MA092,0,1697
2/8/2020 14:40,CRD_2ZT492,0,391.4
2/8/2020 13:00,CRD_71R5V1,0,229
2/8/2020 11:20,CRD_7R68Z1,0,504
2/8/2020 9:40,CRD_3K4432,0,600
2/8/2020 8:00,CRD_5470X1,0,2200
2/7/2020 21:20,CRD_7SC1UW,0,4096.65
2/7/2020 19:40,CRD_6774AT,0,76
2/7/2020 18:00,CRD_6384CT,0,259
2/7/2020 16:20,CRD_6TR4AT,0,34
2/7/2020 14:40,CRD_57699T,0,460
2/7/2020 13:00,CRD_5TC1VW,0,3830
2/7/2020 11:20,CRD_3167ZT,0,1971
2/7/2020 9:40,CRD_3SV2ZV,0,922
2/7/2020 8:00,MOYB 07002000308,0,42.32
2/6/2020 21:30,CRD_89X55N,0,1017.75
2/6/2020 20:00,CRD_8V42UK,0,897.39
2/6/2020 18:30,CRD_51W03N,0,98
2/6/2020 17:00,CRD_5WT36N,0,286
2/6/2020 15:30,CRD_4WS1SN,0,38.79
2/6/2020 14:00,CRD_84542N,0,111
2/6/2020 12:30,CRD_75K5FM,0,2170
2/6/2020 11:00,MOYB 06002000244,0,152.1
2/6/2020 9:30,A010602200012662,0,417
2/6/2020 8:00,B010602200010296,0,30000
2/5/2020 20:30,OP1ED2025000GUFT,0,29043
2/5/2020 18:00,OP1ED2025000F95Q,96810,0
2/5/2020 15:30,CRD_43H0W6,0,7800
2/5/2020 13:00,B010502200020417,7800,0
2/5/2020 10:30,CRD_43H0W6',0,7800
2/5/2020 8:00,MOYB 05002000294,0,30
2/4/2020 18:00,CRD_4TB0MZ,0,800
2/4/2020 13:00,B010402200014167,1000,0
2/4/2020 8:00,CRD_4TB0MZ',0,800
2/3/2020 18:00,CRD_3T926R,0,33000
2/3/2020 13:00,B010302200008551,33000,0
2/3/2020 8:00,CRD_3T926R',0,33000
2/2/2020 18:00,C010202200000786,0,3000
2/2/2020 13:00,B010202200051542,3000,0
2/2/2020 8:00,C010202200000786',0,3000
2/1/2020 8:00,CRD_5R51S6,0,299
1/31/2020 8:00,PML0628AJLQ9C001,107.33,0
1/30/2020 20:00,CRD_9312YM,0,436
1/30/2020 17:00,CRD_6ER6BM,0,80000
1/30/2020 14:00,CRD_5X759M,0,299
1/30/2020 11:00,B013001200008411,80000,0
1/30/2020 8:00,CRD_6ER6BM',0,80000
1/29/2020 21:30,CRD_9NE4Y0,0,327.79
1/29/2020 20:00,C022901200002821,0,4440
1/29/2020 18:30,B012901200026255,5000,0
1/29/2020 17:00,C022901200002821',0,4440
1/29/2020 15:30,A012901200016459,0,1000
1/29/2020 14:00,B012901200011588,1000,0
1/29/2020 12:30,A012901200016459',0,1000
1/29/2020 11:00,A022901200000565,0,1000
1/29/2020 9:30,B012901200004205,1500,0
1/29/2020 8:00,A022901200000565',0,1000
1/27/2020 20:00,CRD_9XY50Z,0,201
1/27/2020 17:00,CRD_9Y934W,0,17060.88
1/27/2020 14:00,B012701200095251,500,0
1/27/2020 11:00,B012701200048257,17000,0
1/27/2020 8:00,CRD_9Y934W',0,17060.88
1/25/2020 15:30,CRD_2Z479C,0,3553.5
1/25/2020 8:00,CRD_5KZ03C,0,2244.53
1/24/2020 20:00,CRD_21U745,0,134
1/24/2020 17:00,CRD_24N5U2,0,63346.42
1/24/2020 14:00,CRD_2ZC8K1,0,124
1/24/2020 11:00,B012401200005634,60000,0
1/24/2020 8:00,CRD_24N5U2',0,63346.42
1/23/2020 21:20,CRD_8X75TY,0,128
1/23/2020 19:40,CRD_7637AW,0,141
1/23/2020 18:00,CRD_6Z70CW,0,1107.42
1/23/2020 16:20,CRD_8276BT,0,576
1/23/2020 14:40,CRD_8V46MT,0,475
1/23/2020 13:00,CRD_41689T,0,172
1/23/2020 11:20,CRD_8X06A0,0,85870
1/23/2020 9:40,B012301200152067,85000,0
1/23/2020 8:00,CRD_8X06A0',0,85870
1/22/2020 18:00,CRD_2MY46M,0,115
1/22/2020 13:00,CRD_98F64S,0,18880
1/22/2020 8:00,A012201200006902,0,300
1/21/2020 20:51,CRD_3KZ9V9,0,1568.51
1/21/2020 18:42,CRD_8XZ267,0,169
1/21/2020 16:34,CRD_73T727,0,475
1/21/2020 14:25,CRD_7UT52B,0,1300
1/21/2020 12:17,CRD_3YE2M9,0,114
1/21/2020 10:08,CRD_2YX719,0,199
1/21/2020 8:00,CRD_18K959,0,111
1/20/2020 20:51,CRD_8UE7V3,0,405.3
1/20/2020 18:42,CRD_1886U3,0,422.5
1/20/2020 16:34,CRD_79S8U5,0,599
1/20/2020 14:25,CRD_7VA2U5,0,595
1/20/2020 12:17,B012001200141077,0,30000
1/20/2020 10:08,OP1ED201K000N48U,0,29160
1/20/2020 8:00,OP1ED201K000LRKS,97200,0
1/19/2020 19:15,CRD_2V35EW,0,146
1/19/2020 15:30,CRD_11W06T,0,749
1/19/2020 11:45,B011901200016098,1000,0
1/19/2020 8:00,CRD_11W06T',0,749
1/17/2020 20:00,CRD_30M456,0,118
1/17/2020 17:00,MOYB 17001000069,0,4254.23
1/17/2020 14:00,B011701200061670,4254.23,0
1/17/2020 11:00,MOYB 17001000069',0,4254.23
1/17/2020 8:00,MOYB 17001000013,0,745.77
1/15/2020 18:00,CRD_66E0NR,0,149
1/15/2020 13:00,B011501200046280,1000,0
1/15/2020 8:00,CRD_66E0NR',0,149
1/13/2020 8:00,A011301200007692,0,150
1/12/2020 8:00,CRD_68B3RY,0,2025.69
1/11/2020 20:00,CRD_87E36R,0,462.5
1/11/2020 17:00,CRD_3334SK,0,546.55
1/11/2020 14:00,CRD_1Y237R,0,660.67
1/11/2020 11:00,RC11101200011851,37,0
1/11/2020 8:00,RC11101200011839,620,0
1/10/2020 18:00,CRD_48S0SA,0,256.06
1/10/2020 13:00,CRD_5ZS478,0,348
1/10/2020 8:00,OP1OD201A0000KW5,2547,0
1/9/2020 8:00,CRD_85K5S2,0,500
1/8/2020 15:30,A010801200084463,0,417
1/8/2020 8:00,B010801200075032,400,0
1/7/2020 15:30,CRD_19011S,0,108
1/7/2020 8:00,CRD_123123,1599,0
1/5/2020 18:00,C070501200031139,0,15579
1/5/2020 13:00,B010501200092516,15700,0
1/5/2020 8:00,C070501200031139',0,15579
1/4/2020 15:30,CRD_91R2A2,0,836.32
1/4/2020 8:00,CRD_858340,0,249.85
1/2/2020 18:00,C070201200002589,0,5635
1/2/2020 13:00,B010201200010816,6000,0
1/2/2020 8:00,C070201200002589',0,5635
12/31/2019 19:15,CRD_5KK2WC,0,299
12/31/2019 15:30,B010101200003891,1000,0
12/31/2019 11:45,CRD_5KK2WC',0,299
12/31/2019 8:00,PML0628AJLQ9C001,141.36,0
12/30/2019 20:30,A023012190012665,0,1000
12/30/2019 18:00,B013012190259961,1000,0
12/30/2019 15:30,A023012190012665',0,1000
12/30/2019 13:00,CRD_9ZZ7BU,0,165.5
12/30/2019 10:30,CRD_2ES2CU,0,1629.05
12/30/2019 8:00,CRD_1N67CU,0,879
12/29/2019 20:30,CRD_8TV56H,0,1752
12/29/2019 18:00,CRD_6X991K,0,1040
12/29/2019 15:30,CRD_43Z57H,0,265
12/29/2019 13:00,CRD_42047H,0,1492
12/29/2019 10:30,CRD_20E07H,0,405
12/29/2019 8:00,CRD_9ET47H,0,25500
12/28/2019 20:00,CRD_65K7C6,0,422.5
12/28/2019 17:00,CRD_6AR8N6,0,364.5
12/28/2019 14:00,CRD_51F5E6,0,1086
12/28/2019 11:00,CRD_44R4S6,0,3299
12/28/2019 8:00,CRD_3ZM09B,0,2436.23
12/27/2019 21:20,CRD_850749,0,1700
12/27/2019 19:40,CRD_3C790W,0,91
12/27/2019 18:00,CRD_4HT3XY,0,139
12/27/2019 16:20,CRD_9VN5MW,0,91
12/27/2019 14:40,CRD_76C6WW,0,123
12/27/2019 13:00,B012712190150401,0,30000
12/27/2019 11:20,OP1ED19CR0012N4N,0,29041.8
12/27/2019 9:40,OP1ED19CR00105V9,96806,0
12/27/2019 8:00,C022712190010583,0,12644.72
12/26/2019 15:30,CRD_7WM3CS,0,1477.76
12/26/2019 8:00,CRD_6N04AH,0,299
12/25/2019 21:38,CRD_94H9T9,0,903
12/25/2019 20:16,CRD_9Y59YB,0,136
12/25/2019 18:54,CRD_9SX857,0,342
12/25/2019 17:32,CRD_7Y980E,0,89.59
12/25/2019 16:10,CRD_4SF167,0,598
12/25/2019 14:49,CRD_4RU8WB,0,2679
12/25/2019 13:27,CRD_38N677,0,1293.07
12/25/2019 12:05,CRD_2H71XB,0,138.9
12/25/2019 10:43,CRD_1937Z9,0,973.76
12/25/2019 9:21,CRD_3A715C,0,1599
12/25/2019 8:00,CRD_1RR745,0,475
12/24/2019 20:00,CRD_9709T1,0,620
12/24/2019 17:00,CRD_9T13YY,0,948
12/24/2019 14:00,CRD_77S1UY,0,285.2
12/24/2019 11:00,CRD_5U4704,0,259
12/24/2019 8:00,CRD_5S38YY,0,1000
12/23/2019 8:00,CRD_8MC3XS,0,482.57
12/22/2019 19:15,CRD_9VZ1ZC,0,462.26
12/22/2019 15:30,CRD_36U1KB,0,734.5
12/22/2019 11:45,CRD_27N7KB,0,2792.26
12/22/2019 8:00,CRD_3K67KB,0,379
12/21/2019 8:00,CRD_4A5764,0,169
12/20/2019 21:38,CRD_62U49Z,0,495
12/20/2019 20:16,CRD_9AU0E2,0,599
12/20/2019 18:54,CRD_4A36RU,0,154
12/20/2019 17:32,B012012190124297,0,30000
12/20/2019 16:10,OP1ED19CK000ZS27,0,29160
12/20/2019 14:49,OP1ED19CK000WB9G,97200,0
12/20/2019 13:27,CRD_4A36RU',0,154
12/20/2019 12:05,CRD_8ZT28Y,0,3516.65
12/20/2019 10:43,B012012190093007,3500,0
12/20/2019 9:21,CRD_8ZT28Y',0,3516.65
12/20/2019 8:00,CRD_2301W0,0,299
12/19/2019 20:00,CRD_3N33CN,0,3814.56
12/19/2019 17:00,B011912190095302,1000,0
12/19/2019 14:00,CRD_3N33CN',0,3814.56
12/19/2019 11:00,B011912190094962,3000,0
12/19/2019 8:00,CRD_66K78N,0,5900
12/17/2019 8:00,RC11712190001615,2206.07,0
12/16/2019 20:00,CRD_8H31BR,0,418
12/16/2019 17:00,CRD_31H99R,0,340
12/16/2019 14:00,CRD_83X4AR,0,1000
12/16/2019 11:00,B011612190008481,5000,0
12/16/2019 8:00,CRD_83X4AR',0,1000
12/15/2019 20:30,CRD_86Z0FK,0,740
12/15/2019 18:00,CRD_85U9VK,0,1180
12/15/2019 15:30,CRD_62E6RH,0,710
12/15/2019 13:00,CRD_42K1SK,0,529.4
12/15/2019 10:30,CRD_32R2BM,0,522
12/15/2019 8:00,CRD_15A9RM,0,399
12/14/2019 20:00,CRD_7KV37E,0,479
12/14/2019 17:00,CRD_5HA28E,0,1611
12/14/2019 14:00,CRD_19W1RE,0,956.5
12/14/2019 11:00,CRD_1017AE,0,180
12/14/2019 8:00,CRD_2V280B,0,149
12/13/2019 18:00,CRD_4C28C9,0,2000
12/13/2019 13:00,CRD_4HA8H6,0,738
12/13/2019 8:00,OP1OD19CD0000LAR,0,9700
12/12/2019 15:30,CRD_1ZZ6B2,0,1738.98
12/12/2019 8:00,YQZ7D19CC000041O,34.86,0
12/11/2019 15:30,CRD_82Z4RT,0,952.52
